gender,total_words,theme,theme_keyword_count,theme_keyword_normalized_term_frequency,theme_cSFIDF,id
women,8479251,Gender and Gender Roles,65748,0.007753986761330689,0.3737947702853397,bootstrap 318
women,8479251,Immigration,21934,0.0025867850827862035,0.26680915152916473,bootstrap 318
women,8479251,Intimate Partner Relationships,19238,0.0022688324711699183,0.26291382239639327,bootstrap 318
women,8479251,Mental Health/Mental Disability,80316,0.00947206303953026,0.3824994128075427,bootstrap 318
women,8479251,Parenting Language,223472,0.026355158020443078,0.4911592421540288,bootstrap 318
women,8479251,Racial Tropes,18367,0.0021661111341084254,0.24946074718458694,bootstrap 318
women,8479251,Religion ,9925,0.0011705043287431873,0.20599692777240483,bootstrap 318
women,8479251,Sexual Language,54424,0.00641849144458632,0.35814287459353555,bootstrap 318
women,8479251,Sexuality,2164,0.0002552112208967514,0.1263338810696669,bootstrap 318
women,8479251,Socioeconomic Status/Spending/Poverty,21121,0.0024909039725324795,0.2725069283554644,bootstrap 318
women,8479251,Testimony re Gender-Based Violence ,27852,0.0032847240870685396,0.28861762540415886,bootstrap 318
women,8479251,Women’s Non-Domestic Work,15194,0.00179190355374549,0.2382581697723251,bootstrap 318
men,6197748,Characterization,81666,0.01317672160920386,0.4114528400422684,bootstrap 319
men,6197748,Clothing/Makeup/Appearance ,8866,0.001430519601635949,0.22047990568913473,bootstrap 319
men,6197748,Drugs and Addiction,33804,0.00545423918494266,0.33852168036985963,bootstrap 319
men,6197748,Emotions,8563,0.001381630876247308,0.21497601091762836,bootstrap 319
men,6197748,Explicit Reference to Defendant’s Gender ,7954,0.0012833693786839994,0.19841837731416812,bootstrap 319
men,6197748,Figurative/Metaphorical Language,10276,0.0016580215910682395,0.2321397133260796,bootstrap 319
men,6197748,Gender and Gender Roles,39815,0.00642410759521039,0.3414249148829418,bootstrap 319
men,6197748,Immigration,16537,0.002668227233504815,0.27170386558366055,bootstrap 319
men,6197748,Intimate Partner Relationships,10077,0.0016259131542618382,0.22265753462385623,bootstrap 319
men,6197748,Mental Health/Mental Disability,66304,0.01069807936689262,0.4080134913161896,bootstrap 319
men,6197748,Parenting Language,150500,0.0242830137656452,0.47165056031044506,bootstrap 319
men,6197748,Racial Tropes,15488,0.0024989722073243377,0.2680166053193389,bootstrap 319
men,6197748,Religion ,7827,0.0012628780647422257,0.21418603504806458,bootstrap 319
men,6197748,Sexual Language,29497,0.0047593093491377835,0.3088635417065336,bootstrap 319
men,6197748,Sexuality,538,8.680572362735626e-05,0.07287316634734038,bootstrap 319
men,6197748,Socioeconomic Status/Spending/Poverty,10052,0.0016218794310449538,0.21863318756821512,bootstrap 319
men,6197748,Testimony re Gender-Based Violence ,19997,0.0032264945267216415,0.28668012116187397,bootstrap 319
men,6197748,Women’s Non-Domestic Work,11160,0.0018006540440172786,0.23918761661314292,bootstrap 319
women,8479836,Characterization,127824,0.015073876428742253,0.44007718556385034,bootstrap 319
women,8479836,Clothing/Makeup/Appearance ,12773,0.0015062791308699838,0.22624283669802275,bootstrap 319
women,8479836,Drugs and Addiction,41948,0.004946793782332583,0.32238980645598336,bootstrap 319
women,8479836,Emotions,14094,0.001662060445508616,0.2357856617294613,bootstrap 319
women,8479836,Explicit Reference to Defendant’s Gender ,21014,0.002478113963524766,0.27571899996806154,bootstrap 319
women,8479836,Figurative/Metaphorical Language,14336,0.0016905987332773889,0.23440918372462696,bootstrap 319
women,8479836,Gender and Gender Roles,65332,0.007704394283096984,0.37390223131349176,bootstrap 319
women,8479836,Immigration,21790,0.0025696251672791787,0.2666363155956535,bootstrap 319
women,8479836,Intimate Partner Relationships,19383,0.002285775338107954,0.26400095325815,bootstrap 319
women,8479836,Mental Health/Mental Disability,78547,0.009262797063528115,0.3796581179734882,bootstrap 319
women,8479836,Parenting Language,223375,0.02634190095185803,0.49123875034185394,bootstrap 319
women,8479836,Racial Tropes,19124,0.002255232294586829,0.25461068778841855,bootstrap 319
women,8479836,Religion ,9920,0.0011698339449017646,0.2061448791434813,bootstrap 319
women,8479836,Sexual Language,54879,0.006471705349018543,0.36016710744687547,bootstrap 319
women,8479836,Sexuality,2406,0.00028373190236226267,0.13174906571643352,bootstrap 319
women,8479836,Socioeconomic Status/Spending/Poverty,22294,0.0026290602789959617,0.2783601587268545,bootstrap 319
women,8479836,Testimony re Gender-Based Violence ,27487,0.00324145419793496,0.287343950083857,bootstrap 319
women,8479836,Women’s Non-Domestic Work,15094,0.0017799872544704875,0.23781103181131122,bootstrap 319
men,6199781,Characterization,82098,0.013242080647687393,0.41182268765223295,bootstrap 320
men,6199781,Clothing/Makeup/Appearance ,8713,0.00140537222201881,0.21795843496868092,bootstrap 320
men,6199781,Drugs and Addiction,33190,0.005353414902881247,0.33485022802281184,bootstrap 320
men,6199781,Emotions,9167,0.0014786006150862426,0.22072013719150635,bootstrap 320
men,6199781,Explicit Reference to Defendant’s Gender ,8205,0.0013234338438728723,0.20178014975945885,bootstrap 320
men,6199781,Figurative/Metaphorical Language,10555,0.0017024794908078206,0.23542226422634185,bootstrap 320
men,6199781,Gender and Gender Roles,39757,0.006412645866039462,0.34108158022486185,bootstrap 320
men,6199781,Immigration,16525,0.0026654167300425614,0.2710912654642932,bootstrap 320
men,6199781,Intimate Partner Relationships,10322,0.0016648975181542702,0.22539743152779176,bootstrap 320
men,6199781,Mental Health/Mental Disability,64566,0.01041423882553271,0.40341250809528634,bootstrap 320
men,6199781,Parenting Language,149809,0.024163595456033044,0.4701563704507042,bootstrap 320
men,6199781,Racial Tropes,16029,0.0025854139041362914,0.2731567024447322,bootstrap 320
men,6199781,Religion ,7754,0.0012506893388653567,0.2132650107805398,bootstrap 320
men,6199781,Sexual Language,30122,0.004858558713606174,0.31251545249183615,bootstrap 320
men,6199781,Sexuality,495,7.98415298862976e-05,0.07104170756732131,bootstrap 320
men,6199781,Socioeconomic Status/Spending/Poverty,10444,0.001684575632590893,0.22331589836654103,bootstrap 320
men,6199781,Testimony re Gender-Based Violence ,19905,0.003210597277548997,0.2857849298609932,bootstrap 320
men,6199781,Women’s Non-Domestic Work,11570,0.0018661949510797237,0.24252451150546006,bootstrap 320
women,8497553,Characterization,128895,0.015168484386034426,0.44076109035193617,bootstrap 320
women,8497553,Clothing/Makeup/Appearance ,13291,0.0015640973348445136,0.22993754291405588,bootstrap 320
women,8497553,Drugs and Addiction,43219,0.005086052420031979,0.3263815219197262,bootstrap 320
women,8497553,Emotions,14532,0.0017101393777714596,0.23737351987754624,bootstrap 320
women,8497553,Explicit Reference to Defendant’s Gender ,20572,0.0024209322377865723,0.2729094904582981,bootstrap 320
women,8497553,Figurative/Metaphorical Language,13976,0.0016447087767502008,0.23139346682221915,bootstrap 320
women,8497553,Gender and Gender Roles,65583,0.007717868897081313,0.37418669087850565,bootstrap 320
women,8497553,Immigration,22206,0.0026132228889893363,0.26842390612123385,bootstrap 320
women,8497553,Intimate Partner Relationships,19115,0.0022494711124484896,0.26199645801745525,bootstrap 320
women,8497553,Mental Health/Mental Disability,79256,0.009326920349893669,0.3817725749990337,bootstrap 320
women,8497553,Parenting Language,225413,0.02652681307195142,0.49261097734198367,bootstrap 320
women,8497553,Racial Tropes,18259,0.0021487362303006523,0.2490223771422959,bootstrap 320
women,8497553,Religion ,9959,0.0011719844524653155,0.20644568514047987,bootstrap 320
women,8497553,Sexual Language,53820,0.006333588034108172,0.3568146474941048,bootstrap 320
women,8497553,Sexuality,2096,0.0002466592441376947,0.12486699628589357,bootstrap 320
women,8497553,Socioeconomic Status/Spending/Poverty,21554,0.002536494918007572,0.2740257554320006,bootstrap 320
women,8497553,Testimony re Gender-Based Violence ,27802,0.0032717654129371127,0.2884944652139684,bootstrap 320
women,8497553,Women’s Non-Domestic Work,15323,0.0018032249990085382,0.23839771762205328,bootstrap 320
men,6185869,Characterization,82311,0.013306295364483146,0.41268923475129743,bootstrap 321
men,6185869,Clothing/Makeup/Appearance ,8581,0.0013871939415464507,0.21674490822314443,bootstrap 321
men,6185869,Drugs and Addiction,31749,0.005132504422579916,0.32844608732359254,bootstrap 321
men,6185869,Emotions,9160,0.001480794371817444,0.22070717370633416,bootstrap 321
men,6185869,Explicit Reference to Defendant’s Gender ,8240,0.001332068299538836,0.20139328129149192,bootstrap 321
men,6185869,Figurative/Metaphorical Language,10358,0.0016744615833280659,0.2330018715951426,bootstrap 321
men,6185869,Gender and Gender Roles,39753,0.006426421251403805,0.34107907045997954,bootstrap 321
men,6185869,Immigration,16354,0.0026437675935264715,0.2704222091937087,bootstrap 321
men,6185869,Intimate Partner Relationships,10147,0.0016403515819685157,0.22351051410031927,bootstrap 321
men,6185869,Mental Health/Mental Disability,67170,0.010858619864080536,0.4097059760557827,bootstrap 321
men,6185869,Parenting Language,148324,0.02397787602679591,0.4685806360149598,bootstrap 321
men,6185869,Racial Tropes,15860,0.0025639081590638274,0.2706737641924725,bootstrap 321
men,6185869,Religion ,7582,0.0012256968261047882,0.21174994438039407,bootstrap 321
men,6185869,Sexual Language,29825,0.004821472940988566,0.3117395957716331,bootstrap 321
men,6185869,Sexuality,518,8.373924504382489e-05,0.072393100332533,bootstrap 321
men,6185869,Socioeconomic Status/Spending/Poverty,9881,0.0015973503480270922,0.21809778411817368,bootstrap 321
men,6185869,Testimony re Gender-Based Violence ,19733,0.0031900125916019236,0.2856710940541534,bootstrap 321
men,6185869,Women’s Non-Domestic Work,10806,0.0017468847141767793,0.23640986767743014,bootstrap 321
women,8480976,Characterization,128490,0.015150378918652759,0.4403584231707938,bootstrap 321
women,8480976,Clothing/Makeup/Appearance ,13259,0.0015633813844067005,0.23009796635236768,bootstrap 321
women,8480976,Drugs and Addiction,43883,0.005174286544378855,0.3297802662525838,bootstrap 321
women,8480976,Emotions,14599,0.0017213820673469657,0.2379620540432654,bootstrap 321
women,8480976,Explicit Reference to Defendant’s Gender ,21314,0.0025131541464095642,0.2766249159355148,bootstrap 321
women,8480976,Figurative/Metaphorical Language,14409,0.001698978985437525,0.23470147504290959,bootstrap 321
women,8480976,Gender and Gender Roles,65860,0.007765615655556625,0.37493710500532473,bootstrap 321
women,8480976,Immigration,21970,0.0025905037344758435,0.26768425703226467,bootstrap 321
women,8480976,Intimate Partner Relationships,19389,0.0022861755533797054,0.26386651111752324,bootstrap 321
women,8480976,Mental Health/Mental Disability,79511,0.009375218135271224,0.3806936865636298,bootstrap 321
women,8480976,Parenting Language,225524,0.026591750760761496,0.49346056093460683,bootstrap 321
women,8480976,Racial Tropes,19282,0.0022735590809359676,0.2548872153025917,bootstrap 321
women,8480976,Religion ,9780,0.001153169163549101,0.20538952213156264,bootstrap 321
women,8480976,Sexual Language,53433,0.0063003361877217905,0.3563559078266011,bootstrap 321
women,8480976,Sexuality,2172,0.00025610259951213164,0.12660173254509052,bootstrap 321
women,8480976,Socioeconomic Status/Spending/Poverty,21541,0.0025399199337434748,0.27501803584340273,bootstrap 321
women,8480976,Testimony re Gender-Based Violence ,27198,0.0032069422198577145,0.28642812958327607,bootstrap 321
women,8480976,Women’s Non-Domestic Work,14917,0.0017588777518059242,0.2372200020667708,bootstrap 321
men,6201077,Characterization,81618,0.013161907197733554,0.4117664463824996,bootstrap 322
men,6201077,Clothing/Makeup/Appearance ,8995,0.0014505544762627525,0.2213027069404475,bootstrap 322
men,6201077,Drugs and Addiction,32561,0.005250862067992383,0.3318568610193486,bootstrap 322
men,6201077,Emotions,9063,0.0014615203133262174,0.21947025514368393,bootstrap 322
men,6201077,Explicit Reference to Defendant’s Gender ,8088,0.0013042895613133009,0.20036221985557884,bootstrap 322
men,6201077,Figurative/Metaphorical Language,10375,0.001673096463727188,0.23307610708354382,bootstrap 322
men,6201077,Gender and Gender Roles,39175,0.006317450984724105,0.3384610661419034,bootstrap 322
men,6201077,Immigration,17126,0.0027617783168955973,0.2757092226518564,bootstrap 322
men,6201077,Intimate Partner Relationships,10422,0.0016806757922857593,0.22653116085055058,bootstrap 322
men,6201077,Mental Health/Mental Disability,66300,0.01069169113687832,0.407127638326093,bootstrap 322
men,6201077,Parenting Language,150943,0.024341416821626306,0.47201534856799343,bootstrap 322
men,6201077,Racial Tropes,16561,0.0026706651118829842,0.2771899991695209,bootstrap 322
men,6201077,Religion ,7489,0.0012076934377689553,0.2103326676414763,bootstrap 322
men,6201077,Sexual Language,30346,0.004893666051880988,0.3126858834016556,bootstrap 322
men,6201077,Sexuality,574,9.256456580042468e-05,0.07556871669793448,bootstrap 322
men,6201077,Socioeconomic Status/Spending/Poverty,10311,0.0016627756759027505,0.22183818273595043,bootstrap 322
men,6201077,Testimony re Gender-Based Violence ,19915,0.003211538898807417,0.28622317883466364,bootstrap 322
men,6201077,Women’s Non-Domestic Work,11496,0.0018538715129646026,0.24271587671247585,bootstrap 322
women,8489318,Characterization,127033,0.014963863999440238,0.4390494307461316,bootstrap 322
women,8489318,Clothing/Makeup/Appearance ,13075,0.0015401708358669095,0.2280363873643783,bootstrap 322
women,8489318,Drugs and Addiction,43568,0.005132096594803022,0.32808238003164836,bootstrap 322
women,8489318,Emotions,14607,0.0017206329177443937,0.23813177776468664,bootstrap 322
women,8489318,Explicit Reference to Defendant’s Gender ,20638,0.002431055121271226,0.27354339231922226,bootstrap 322
women,8489318,Figurative/Metaphorical Language,14329,0.0016878858819990017,0.23410398442970684,bootstrap 322
women,8489318,Gender and Gender Roles,66222,0.007800626622774644,0.3760992982127159,bootstrap 322
women,8489318,Immigration,21764,0.0025636923955493244,0.2656377809181557,bootstrap 322
women,8489318,Intimate Partner Relationships,18952,0.0022324525951319058,0.2610821022377257,bootstrap 322
women,8489318,Mental Health/Mental Disability,79774,0.009396985717816202,0.38168198941413617,bootstrap 322
women,8489318,Parenting Language,223768,0.026358772283003182,0.4911857777159481,bootstrap 322
women,8489318,Racial Tropes,18001,0.0021204294620604386,0.2469902191982772,bootstrap 322
women,8489318,Religion ,9829,0.0011578079652570443,0.2059428142992006,bootstrap 322
women,8489318,Sexual Language,54725,0.0064463364430452485,0.35887862666802905,bootstrap 322
women,8489318,Sexuality,2277,0.0002682194258714304,0.1286366665136974,bootstrap 322
women,8489318,Socioeconomic Status/Spending/Poverty,21694,0.002555446739066672,0.27501278519660877,bootstrap 322
women,8489318,Testimony re Gender-Based Violence ,27435,0.0032317083657368,0.28712055754638227,bootstrap 322
women,8489318,Women’s Non-Domestic Work,14769,0.001739715722747104,0.23512429932983317,bootstrap 322
men,6198502,Characterization,82924,0.01337807102425715,0.4139767738095416,bootstrap 323
men,6198502,Clothing/Makeup/Appearance ,8905,0.001436637432721648,0.22008688948593455,bootstrap 323
men,6198502,Drugs and Addiction,33330,0.00537710562971505,0.33489589632645783,bootstrap 323
men,6198502,Emotions,8903,0.0014363147741180047,0.2178293515649392,bootstrap 323
men,6198502,Explicit Reference to Defendant’s Gender ,8204,0.0013235455921446827,0.20130111355826003,bootstrap 323
men,6198502,Figurative/Metaphorical Language,10140,0.0016358791204713653,0.23041751842622837,bootstrap 323
men,6198502,Gender and Gender Roles,39794,0.00641993823669009,0.34132257424479223,bootstrap 323
men,6198502,Immigration,16523,0.002665644053998853,0.2716963737828218,bootstrap 323
men,6198502,Intimate Partner Relationships,10021,0.0016166809335545912,0.22164092135806984,bootstrap 323
men,6198502,Mental Health/Mental Disability,64744,0.010445104317139851,0.40290206849473187,bootstrap 323
men,6198502,Parenting Language,154168,0.02487181580323762,0.4753891630033888,bootstrap 323
men,6198502,Racial Tropes,16264,0.0026238597648270503,0.27471175722000074,bootstrap 323
men,6198502,Religion ,7456,0.0012028712743821007,0.20980436544023762,bootstrap 323
men,6198502,Sexual Language,29785,0.0048051932547573594,0.3109720262657614,bootstrap 323
men,6198502,Sexuality,498,8.034199230717357e-05,0.07131199232537218,bootstrap 323
men,6198502,Socioeconomic Status/Spending/Poverty,10329,0.0016663703585156544,0.2221743229211317,bootstrap 323
men,6198502,Testimony re Gender-Based Violence ,20422,0.003294667001801403,0.28969477195484017,bootstrap 323
men,6198502,Women’s Non-Domestic Work,11554,0.0018639987532471556,0.24241700868429042,bootstrap 323
women,8480796,Characterization,127726,0.015060614593252803,0.4392386767241301,bootstrap 323
women,8480796,Clothing/Makeup/Appearance ,13237,0.001560820470153981,0.22940192586780003,bootstrap 323
women,8480796,Drugs and Addiction,43719,0.00515505855818251,0.3279082499729655,bootstrap 323
women,8480796,Emotions,14587,0.0017200036411676451,0.2383725640376456,bootstrap 323
women,8480796,Explicit Reference to Defendant’s Gender ,20927,0.002467574977631817,0.2748602284577253,bootstrap 323
women,8480796,Figurative/Metaphorical Language,14577,0.0017188245065675439,0.23618682000248872,bootstrap 323
women,8480796,Gender and Gender Roles,65354,0.007706116265501493,0.3739532964971439,bootstrap 323
women,8480796,Immigration,21716,0.0025606086975798028,0.2662897020120316,bootstrap 323
women,8480796,Intimate Partner Relationships,19726,0.0023259609121596605,0.2658514263120659,bootstrap 323
women,8480796,Mental Health/Mental Disability,80498,0.009491797703894776,0.3840761530330807,bootstrap 323
women,8480796,Parenting Language,224631,0.026487018435533645,0.4905825178504483,bootstrap 323
women,8480796,Racial Tropes,18298,0.0021575804912652066,0.24910958615455037,bootstrap 323
women,8480796,Religion ,9903,0.0011676969944802351,0.20671406374269916,bootstrap 323
women,8480796,Sexual Language,53837,0.006348106946564922,0.35742753946381833,bootstrap 323
women,8480796,Sexuality,2076,0.00024478834298101264,0.12447629056373102,bootstrap 323
women,8480796,Socioeconomic Status/Spending/Poverty,21576,0.002544100813178386,0.2745208012699463,bootstrap 323
women,8480796,Testimony re Gender-Based Violence ,27066,0.003191445708633954,0.28512061885241236,bootstrap 323
women,8480796,Women’s Non-Domestic Work,15284,0.0018021893227946999,0.23836390153769388,bootstrap 323
men,6187590,Characterization,81745,0.013211120969553574,0.4121309541573771,bootstrap 324
men,6187590,Clothing/Makeup/Appearance ,8774,0.0014179995765718155,0.2187573643089584,bootstrap 324
men,6187590,Drugs and Addiction,32718,0.005287680664038826,0.3321576812680658,bootstrap 324
men,6187590,Emotions,8647,0.0013974746225913482,0.21468273144857053,bootstrap 324
men,6187590,Explicit Reference to Defendant’s Gender ,8337,0.0013473743412217034,0.20242172385593218,bootstrap 324
men,6187590,Figurative/Metaphorical Language,10694,0.0017282980934418732,0.2364206117328121,bootstrap 324
men,6187590,Gender and Gender Roles,39591,0.006398452386147111,0.34038109810511596,bootstrap 324
men,6187590,Immigration,16445,0.002657739119754218,0.2712331254407003,bootstrap 324
men,6187590,Intimate Partner Relationships,10566,0.0017076115256505358,0.22671593863894765,bootstrap 324
men,6187590,Mental Health/Mental Disability,67263,0.010870629760536816,0.41068405709776257,bootstrap 324
men,6187590,Parenting Language,151550,0.024492573037321476,0.47321792554899844,bootstrap 324
men,6187590,Racial Tropes,15878,0.002566104088991029,0.2728601894917238,bootstrap 324
men,6187590,Religion ,7534,0.0012175984510932366,0.21092998232248147,bootstrap 324
men,6187590,Sexual Language,29870,0.004827404530681574,0.31163503765750583,bootstrap 324
men,6187590,Sexuality,494,7.983722256969191e-05,0.0708951859393865,bootstrap 324
men,6187590,Socioeconomic Status/Spending/Poverty,9894,0.0015990070447460159,0.21753297270792538,bootstrap 324
men,6187590,Testimony re Gender-Based Violence ,19769,0.003194943427085505,0.28503132917740576,bootstrap 324
men,6187590,Women’s Non-Domestic Work,10999,0.0017775903057571688,0.23843496307581608,bootstrap 324
women,8491389,Characterization,127500,0.01501521129228681,0.43937073219296263,bootstrap 324
women,8491389,Clothing/Makeup/Appearance ,13307,0.001567116993462436,0.22997220091309054,bootstrap 324
women,8491389,Drugs and Addiction,44267,0.005213163594318904,0.329808897232746,bootstrap 324
women,8491389,Emotions,14957,0.0017614314925390887,0.24102274351200037,bootstrap 324
women,8491389,Explicit Reference to Defendant’s Gender ,21343,0.0025134874871472735,0.27647212241995034,bootstrap 324
women,8491389,Figurative/Metaphorical Language,14272,0.0016807615338315085,0.2331465865304712,bootstrap 324
women,8491389,Gender and Gender Roles,66049,0.007778350514856874,0.3752940842374778,bootstrap 324
women,8491389,Immigration,21838,0.0025717818368702697,0.26681092982660604,bootstrap 324
women,8491389,Intimate Partner Relationships,19966,0.002351323205190576,0.26603800309216163,bootstrap 324
women,8491389,Mental Health/Mental Disability,78464,0.00924041991245484,0.378639872418116,bootstrap 324
women,8491389,Parenting Language,223526,0.0263238440730957,0.49058993769226195,bootstrap 324
women,8491389,Racial Tropes,17878,0.0021054270390863028,0.24715712804688925,bootstrap 324
women,8491389,Religion ,9902,0.0011661225271860705,0.20642313302513668,bootstrap 324
women,8491389,Sexual Language,53817,0.006337832361701955,0.3570752979362319,bootstrap 324
women,8491389,Sexuality,2136,0.00025154895153195787,0.12584190720224336,bootstrap 324
women,8491389,Socioeconomic Status/Spending/Poverty,22094,0.00260193002581792,0.2774902400422645,bootstrap 324
women,8491389,Testimony re Gender-Based Violence ,27926,0.00328874345528158,0.28918516501763314,bootstrap 324
women,8491389,Women’s Non-Domestic Work,14772,0.0017396447153698884,0.2358763415865433,bootstrap 324
men,6192803,Characterization,82230,0.013278316781593085,0.41210954526841764,bootstrap 325
men,6192803,Clothing/Makeup/Appearance ,8780,0.0014177747943863222,0.2191805717362716,bootstrap 325
men,6192803,Drugs and Addiction,33491,0.005408051895078852,0.3352533386367581,bootstrap 325
men,6192803,Emotions,9061,0.0014631500469173653,0.21916167204024975,bootstrap 325
men,6192803,Explicit Reference to Defendant’s Gender ,7760,0.0012530674720316471,0.19560153588592782,bootstrap 325
men,6192803,Figurative/Metaphorical Language,10515,0.0016979387201562846,0.23459987294037432,bootstrap 325
men,6192803,Gender and Gender Roles,39319,0.0063491443212387024,0.3387835751808707,bootstrap 325
men,6192803,Immigration,16669,0.0026916728983628255,0.272712120600977,bootstrap 325
men,6192803,Intimate Partner Relationships,10308,0.0016645128223843064,0.22472924781655895,bootstrap 325
men,6192803,Mental Health/Mental Disability,67814,0.010950453292313674,0.41132983272149853,bootstrap 325
men,6192803,Parenting Language,148702,0.024012066910573452,0.4681171215141864,bootstrap 325
men,6192803,Racial Tropes,16265,0.0026264358804890127,0.2748593154946835,bootstrap 325
men,6192803,Religion ,7792,0.0012582347605761075,0.2140287058491675,bootstrap 325
men,6192803,Sexual Language,29303,0.004731783006822597,0.3085221824339324,bootstrap 325
men,6192803,Sexuality,456,7.36338617585607e-05,0.06759694061474758,bootstrap 325
men,6192803,Socioeconomic Status/Spending/Poverty,10301,0.0016633824780152057,0.22212390394292522,bootstrap 325
men,6192803,Testimony re Gender-Based Violence ,19636,0.003170777433094513,0.2840254358066773,bootstrap 325
men,6192803,Women’s Non-Domestic Work,11339,0.00183099640017614,0.24150251417826563,bootstrap 325
women,8485912,Characterization,129016,0.015203551486275136,0.44097471237426716,bootstrap 325
women,8485912,Clothing/Makeup/Appearance ,13043,0.0015370180600505874,0.2282117047504294,bootstrap 325
women,8485912,Drugs and Addiction,44198,0.005208397164618252,0.32900669321078424,bootstrap 325
women,8485912,Emotions,14859,0.0017510198078886513,0.23975391179916555,bootstrap 325
women,8485912,Explicit Reference to Defendant’s Gender ,21591,0.002544334657253104,0.27872257730814515,bootstrap 325
women,8485912,Figurative/Metaphorical Language,14290,0.00168396749813102,0.23363269516283894,bootstrap 325
women,8485912,Gender and Gender Roles,66701,0.007860204065279017,0.3769481862045341,bootstrap 325
women,8485912,Immigration,21797,0.0025686101859175537,0.2664050172934743,bootstrap 325
women,8485912,Intimate Partner Relationships,19560,0.002304996799401172,0.2644546385684997,bootstrap 325
women,8485912,Mental Health/Mental Disability,79136,0.00932557396305783,0.3795875379208544,bootstrap 325
women,8485912,Parenting Language,227478,0.026806547133649276,0.49460692447634125,bootstrap 325
women,8485912,Racial Tropes,18287,0.002154983459644644,0.24897115255176433,bootstrap 325
women,8485912,Religion ,9838,0.0011593332572857225,0.2054448850805003,bootstrap 325
women,8485912,Sexual Language,54396,0.006410153675880683,0.35909404687227126,bootstrap 325
women,8485912,Sexuality,2328,0.0002743370423827162,0.13047595303251913,bootstrap 325
women,8485912,Socioeconomic Status/Spending/Poverty,21486,0.0025319612081765638,0.27404870896570976,bootstrap 325
women,8485912,Testimony re Gender-Based Violence ,27995,0.0032989972085498884,0.2897112297706233,bootstrap 325
women,8485912,Women’s Non-Domestic Work,14728,0.0017355824571360155,0.23512593577165114,bootstrap 325
men,6193942,Characterization,81949,0.013230508131977988,0.4122080210561324,bootstrap 326
men,6193942,Clothing/Makeup/Appearance ,8516,0.0013748917894290905,0.21657208815488704,bootstrap 326
men,6193942,Drugs and Addiction,33965,0.00548358379849214,0.33793923187327557,bootstrap 326
men,6193942,Emotions,9146,0.0014766040754014163,0.22024956473637886,bootstrap 326
men,6193942,Explicit Reference to Defendant’s Gender ,8288,0.0013380816287914868,0.20185113229459348,bootstrap 326
men,6193942,Figurative/Metaphorical Language,10630,0.001716193015691784,0.23589164033989804,bootstrap 326
men,6193942,Gender and Gender Roles,39757,0.00641869103714565,0.34064099287200605,bootstrap 326
men,6193942,Immigration,16509,0.0026653462366938536,0.27163299627135495,bootstrap 326
men,6193942,Intimate Partner Relationships,10337,0.001668888730311004,0.22546018874416107,bootstrap 326
men,6193942,Mental Health/Mental Disability,66248,0.010695611938245466,0.40725841600556945,bootstrap 326
men,6193942,Parenting Language,150699,0.024330063148799264,0.47132245664581623,bootstrap 326
men,6193942,Racial Tropes,16174,0.0026112611322482515,0.2741788697366295,bootstrap 326
men,6193942,Religion ,7538,0.0012169955740625276,0.21133913504742893,bootstrap 326
men,6193942,Sexual Language,29345,0.00473769370136175,0.30772184507969486,bootstrap 326
men,6193942,Sexuality,448,7.232873669143172e-05,0.06725512996361238,bootstrap 326
men,6193942,Socioeconomic Status/Spending/Poverty,10365,0.0016734092763542184,0.2227924013170316,bootstrap 326
men,6193942,Testimony re Gender-Based Violence ,20322,0.0032809477389358827,0.28843340893638564,bootstrap 326
men,6193942,Women’s Non-Domestic Work,10933,0.0017651117818022837,0.23708621868775764,bootstrap 326
women,8483859,Characterization,127701,0.01505223035884967,0.4396717928974816,bootstrap 326
women,8483859,Clothing/Makeup/Appearance ,12878,0.0015179413047765175,0.2275598894406949,bootstrap 326
women,8483859,Drugs and Addiction,43346,0.0051092315419197796,0.32620015465713686,bootstrap 326
women,8483859,Emotions,14721,0.0017351773526646306,0.23875636749462198,bootstrap 326
women,8483859,Explicit Reference to Defendant’s Gender ,21285,0.0025088818661413398,0.2763948789458871,bootstrap 326
women,8483859,Figurative/Metaphorical Language,14153,0.0016682266878787118,0.23257178044151708,bootstrap 326
women,8483859,Gender and Gender Roles,66247,0.007808592764212606,0.3757163210876,bootstrap 326
women,8483859,Immigration,21762,0.0025651062800548666,0.2664761772580097,bootstrap 326
women,8483859,Intimate Partner Relationships,19211,0.00226441764296177,0.26262401723623263,bootstrap 326
women,8483859,Mental Health/Mental Disability,79620,0.009384880158899388,0.3814886441339714,bootstrap 326
women,8483859,Parenting Language,225164,0.026540280784958827,0.4922653543520753,bootstrap 326
women,8483859,Racial Tropes,18298,0.002156801521571728,0.24918042382075462,bootstrap 326
women,8483859,Religion ,9667,0.0011394578811364027,0.20449588088279225,bootstrap 326
women,8483859,Sexual Language,55579,0.006551146123479893,0.36185408622868664,bootstrap 326
women,8483859,Sexuality,2252,0.000265445241369523,0.12884199726731776,bootstrap 326
women,8483859,Socioeconomic Status/Spending/Poverty,21420,0.002524794436116866,0.2736606162740284,bootstrap 326
women,8483859,Testimony re Gender-Based Violence ,27713,0.0032665559387538147,0.2878001104996781,bootstrap 326
women,8483859,Women’s Non-Domestic Work,15152,0.0017859797056976076,0.23848356931321002,bootstrap 326
men,6191974,Characterization,82299,0.013291237980004438,0.4127607230357225,bootstrap 327
men,6191974,Clothing/Makeup/Appearance ,8933,0.0014426740163960637,0.22072786415628937,bootstrap 327
