gender,total_words,theme,theme_keyword_count,theme_keyword_normalized_term_frequency,theme_cSFIDF,id
women,6352411,Figurative/Metaphorical Language,9878,0.0015550001408913877,0.22253772616161796,bootstrap 5
women,6352411,Gender and Gender Roles,45346,0.007138392021548983,0.3686125187561053,bootstrap 5
women,6352411,Immigration,15495,0.0024392313406673464,0.26025122031156783,bootstrap 5
women,6352411,Intimate Partner Relationships,13381,0.0021064443090977585,0.2601194794633876,bootstrap 5
women,6352411,Mental Health/Mental Disability,52518,0.00826741216838772,0.37245668596845305,bootstrap 5
women,6352411,Parenting Language,147769,0.023261876474932115,0.4850294162324275,bootstrap 5
women,6352411,Racial Tropes,11233,0.0017683049790071833,0.22783894069460264,bootstrap 5
women,6352411,Religion ,6647,0.0010463743608529108,0.19962061474123624,bootstrap 5
women,6352411,Sexual Language,46669,0.0073466594022332625,0.3850163527094851,bootstrap 5
women,6352411,Sexuality,1482,0.0002332972472971286,0.12266770120782423,bootstrap 5
women,6352411,Socioeconomic Status/Spending/Poverty,18794,0.002958561717747797,0.28239615116811356,bootstrap 5
women,6352411,Testimony re Gender-Based Violence ,18871,0.0029706830996923846,0.2774150134738961,bootstrap 5
women,6352411,Women’s Non-Domestic Work,11125,0.0017513035601758136,0.2373102154627144,bootstrap 5
men,5687069,Characterization,71788,0.012623022509485994,0.4056459031779751,bootstrap 6
men,5687069,Clothing/Makeup/Appearance ,7399,0.0013010216686310647,0.2098966629280578,bootstrap 6
men,5687069,Drugs and Addiction,29903,0.00525806878727865,0.3286780606740936,bootstrap 6
men,5687069,Emotions,7192,0.0012646233059595373,0.2068529357177666,bootstrap 6
men,5687069,Explicit Reference to Defendant’s Gender ,5676,0.0009980536547033278,0.18028121295216928,bootstrap 6
men,5687069,Figurative/Metaphorical Language,11196,0.0019686766592773887,0.25081954737113266,bootstrap 6
men,5687069,Gender and Gender Roles,33274,0.005850817002571975,0.333486425073972,bootstrap 6
men,5687069,Immigration,15724,0.0027648688630294445,0.2774742769211515,bootstrap 6
men,5687069,Intimate Partner Relationships,7779,0.0013678399189459456,0.2095597598914903,bootstrap 6
men,5687069,Mental Health/Mental Disability,48367,0.008504732402578551,0.3784744275498497,bootstrap 6
men,5687069,Parenting Language,113681,0.019989382931699967,0.4508347149567063,bootstrap 6
men,5687069,Racial Tropes,16102,0.0028313354383426685,0.28760136179038287,bootstrap 6
men,5687069,Religion ,6013,0.0010573108924825775,0.1995337644650353,bootstrap 6
men,5687069,Sexual Language,21568,0.003792463217871983,0.27700510799515204,bootstrap 6
men,5687069,Sexuality,438,7.701682536294179e-05,0.07039404780719158,bootstrap 6
men,5687069,Socioeconomic Status/Spending/Poverty,15661,0.0027537911004772405,0.27172647397901606,bootstrap 6
men,5687069,Testimony re Gender-Based Violence ,18881,0.0033199878531454427,0.2924446672136463,bootstrap 6
men,5687069,Women’s Non-Domestic Work,9909,0.0017423737957109366,0.23682737747562527,bootstrap 6
women,6367337,Characterization,95709,0.015031244616077332,0.4426524650819506,bootstrap 6
women,6367337,Clothing/Makeup/Appearance ,10555,0.0016576788695179792,0.2369264077712504,bootstrap 6
women,6367337,Drugs and Addiction,35603,0.005591505522638428,0.3389393273423764,bootstrap 6
women,6367337,Emotions,10806,0.0016970988028433237,0.23962639923576534,bootstrap 6
women,6367337,Explicit Reference to Defendant’s Gender ,14426,0.0022656253312805653,0.2716236448567521,bootstrap 6
women,6367337,Figurative/Metaphorical Language,10017,0.0015731851478883558,0.22421471032098633,bootstrap 6
women,6367337,Gender and Gender Roles,44754,0.007028684047977985,0.3655164385808768,bootstrap 6
women,6367337,Immigration,15220,0.002390324243871496,0.25799653168248354,bootstrap 6
women,6367337,Intimate Partner Relationships,13154,0.0020658557886915675,0.25753736974177116,bootstrap 6
women,6367337,Mental Health/Mental Disability,52792,0.008291064223552169,0.37368989462437235,bootstrap 6
women,6367337,Parenting Language,145469,0.022846128609181515,0.48197439267044656,bootstrap 6
women,6367337,Racial Tropes,11107,0.0017443713125282988,0.22574323457710505,bootstrap 6
women,6367337,Religion ,7050,0.0011072132667078874,0.2041882201018104,bootstrap 6
women,6367337,Sexual Language,46272,0.007267088266256364,0.38344873243839783,bootstrap 6
women,6367337,Sexuality,1542,0.0002421734549310018,0.1248263871974006,bootstrap 6
women,6367337,Socioeconomic Status/Spending/Poverty,18519,0.0029084372320799102,0.2792520082337856,bootstrap 6
women,6367337,Testimony re Gender-Based Violence ,19015,0.002986334789567444,0.27736056017220007,bootstrap 6
women,6367337,Women’s Non-Domestic Work,10868,0.0017068359975292652,0.23439974623876397,bootstrap 6
men,5684054,Characterization,71410,0.012563216324123591,0.40455137742140157,bootstrap 7
men,5684054,Clothing/Makeup/Appearance ,7335,0.0012904522018967449,0.20889077982797333,bootstrap 7
men,5684054,Drugs and Addiction,31897,0.005611663787852825,0.33738018073928616,bootstrap 7
men,5684054,Emotions,7480,0.001315962163624765,0.21084504400936163,bootstrap 7
men,5684054,Explicit Reference to Defendant’s Gender ,5607,0.0009864438304069596,0.17945706167295736,bootstrap 7
men,5684054,Figurative/Metaphorical Language,11066,0.0019468499067742846,0.2492230221836942,bootstrap 7
men,5684054,Gender and Gender Roles,32420,0.005703675580844236,0.330340685604219,bootstrap 7
men,5684054,Immigration,15712,0.002764224266694159,0.2771928906411857,bootstrap 7
men,5684054,Intimate Partner Relationships,7824,0.0013764823486898611,0.2104334265286727,bootstrap 7
men,5684054,Mental Health/Mental Disability,49811,0.008763287611271814,0.38305492202683133,bootstrap 7
men,5684054,Parenting Language,113592,0.01998432808696047,0.4496450099348489,bootstrap 7
men,5684054,Racial Tropes,16238,0.0028567638519971838,0.28845495437828034,bootstrap 7
men,5684054,Religion ,6289,0.0011064286159139234,0.2037902624833485,bootstrap 7
men,5684054,Sexual Language,21984,0.003867662059508935,0.27791825956439226,bootstrap 7
men,5684054,Sexuality,509,8.954876220387772e-05,0.0757515484405431,bootstrap 7
men,5684054,Socioeconomic Status/Spending/Poverty,15090,0.0026547953274194793,0.2669449836662392,bootstrap 7
men,5684054,Testimony re Gender-Based Violence ,18638,0.0032789977012885525,0.29067672443478026,bootstrap 7
men,5684054,Women’s Non-Domestic Work,10126,0.0017814749824684988,0.23783749424017436,bootstrap 7
women,6349540,Characterization,96001,0.015119362977475534,0.44380277350824415,bootstrap 7
women,6349540,Clothing/Makeup/Appearance ,10664,0.0016794917427089206,0.23830724513400708,bootstrap 7
women,6349540,Drugs and Addiction,35439,0.005581349200099534,0.3364676714208224,bootstrap 7
women,6349540,Emotions,10569,0.001664530028946979,0.23713055245776257,bootstrap 7
women,6349540,Explicit Reference to Defendant’s Gender ,14315,0.002254494026338916,0.2712994520341244,bootstrap 7
women,6349540,Figurative/Metaphorical Language,10208,0.0016076755166516,0.22647544505137393,bootstrap 7
women,6349540,Gender and Gender Roles,44359,0.006986175376483966,0.36559849559876256,bootstrap 7
women,6349540,Immigration,15326,0.0024137181591107385,0.2590232383465161,bootstrap 7
women,6349540,Intimate Partner Relationships,12953,0.0020399902985098134,0.2561789579096751,bootstrap 7
women,6349540,Mental Health/Mental Disability,52420,0.00825571616211568,0.3717961523078876,bootstrap 7
women,6349540,Parenting Language,147282,0.023195696066171723,0.4844274086729231,bootstrap 7
women,6349540,Racial Tropes,11147,0.001755560245309109,0.22612506281562228,bootstrap 7
women,6349540,Religion ,6880,0.0010835430598122068,0.20167163363900495,bootstrap 7
women,6349540,Sexual Language,47773,0.007523852121571011,0.3876260421115201,bootstrap 7
women,6349540,Sexuality,1500,0.00023623758571487068,0.12303713760063385,bootstrap 7
women,6349540,Socioeconomic Status/Spending/Poverty,18933,0.0029817908068930977,0.2829077388422513,bootstrap 7
women,6349540,Testimony re Gender-Based Violence ,19164,0.003018171395093188,0.2788763276529624,bootstrap 7
women,6349540,Women’s Non-Domestic Work,11436,0.001801075353490174,0.23914229807869306,bootstrap 7
men,5689118,Characterization,71138,0.012504222974457552,0.40484194106250393,bootstrap 8
men,5689118,Clothing/Makeup/Appearance ,7441,0.0013079356061871101,0.21045569078333667,bootstrap 8
men,5689118,Drugs and Addiction,31107,0.005467807136361032,0.33397259916378447,bootstrap 8
men,5689118,Emotions,7269,0.0012777024487802854,0.20742756699715625,bootstrap 8
men,5689118,Explicit Reference to Defendant’s Gender ,5545,0.0009746677780281583,0.1782736217147737,bootstrap 8
men,5689118,Figurative/Metaphorical Language,11282,0.0019830841968825398,0.2518930945379709,bootstrap 8
men,5689118,Gender and Gender Roles,33112,0.005820234349155704,0.33218629416500983,bootstrap 8
men,5689118,Immigration,15405,0.002707801103791484,0.27492701479350024,bootstrap 8
men,5689118,Intimate Partner Relationships,7882,0.001385452015584841,0.2118285979719335,bootstrap 8
men,5689118,Mental Health/Mental Disability,50363,0.008852514572557644,0.3850348583980534,bootstrap 8
